Marital status;Application mode;Application order;Course;Daytime evening attendance ;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;39;1;171;1;1;140;1;37;37;9;9;100,8;0;1;0;1;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;16,2;0,3;-0,92;Dropout
1;7;1;9500;1;3;130;1;37;37;9;5;130;0;0;0;1;0;0;36;0;0;7;7;0;0;7;0;7;7;0;0;7;16,2;0,3;-0,92;Dropout
2;39;1;9853;1;19;133,1;1;37;19;3;7;100;0;0;0;1;0;0;45;0;0;6;11;3;12,3333333333333;0;0;6;13;2;11;0;7,6;2,6;0,32;Dropout
1;18;3;9070;1;1;134;1;1;1;3;4;121,4;0;0;0;1;0;0;18;0;0;6;6;2;12;0;0;6;6;1;11;0;9,4;-0,8;-3,12;Dropout
1;1;1;9070;1;1;124;1;19;19;9;9;138,4;1;0;1;1;0;1;19;0;1;6;8;6;13,2857142857143;1;0;6;8;6;12,5;0;13,9;-0,3;0,79;Dropout
1;39;1;9991;0;3;120;1;19;1;9;5;134;0;0;0;1;0;0;25;0;0;5;14;1;11;0;0;5;11;2;12,6666666666667;4;16,2;0,3;-0,92;Dropout
1;1;1;171;1;1;124;1;1;19;123;103;113,9;1;1;0;1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;13,9;-0,3;0,79;Dropout
1;42;1;9853;1;12;133,1;1;1;3;3;2;133,7;0;0;0;1;0;0;28;0;14;18;23;14;12,7857142857143;2;16;17;18;16;13875;0;16,2;0,3;-0,92;Dropout
1;1;1;9085;1;1;135;1;3;2;1;1;133,6;1;0;0;0;0;0;22;0;0;5;12;4;14,6;3;0;5;5;4;12,75;1;9,4;-0,8;-3,12;Dropout
1;1;2;9773;1;1;144;1;3;3;3;2;140,2;1;0;0;1;0;0;20;0;0;6;0;0;0;0;0;6;0;0;0;0;16,2;0,3;-0,92;Dropout
4;39;1;8014;0;1;138;1;19;19;90;90;127;0;0;0;0;0;0;37;0;0;4;4;0;0;0;0;5;10;0;0;0;10,8;1,4;1,74;Dropout
1;1;3;9773;1;1;136;1;3;1;5;3;129;1;0;0;1;0;1;19;0;0;6;7;6;14;0;0;6;8;5;12,2;0;13,9;-0,3;0,79;Dropout
1;17;3;9556;1;1;126;1;19;19;9;4;119;1;0;0;1;0;1;19;0;0;7;8;7;12,1428571428571;0;0;8;8;8;13375;0;16,2;0,3;-0,92;Dropout
1;1;1;9130;1;1;137;1;40;19;2;9;130,7;1;0;0;1;0;0;18;0;0;6;8;5;14,4;0;0;6;11;4;14,6;0;8,9;1,4;3,51;Dropout
1;1;1;9085;1;1;132;1;2;2;6;6;128,5;0;0;0;1;0;0;18;0;0;6;11;5;12,2857142857143;0;0;6;19;3;14;1;12,4;0,5;1,79;Dropout
1;1;6;9500;1;1;142;1;1;37;7;7;123,5;1;0;0;1;0;0;19;0;0;7;0;0;0;0;0;8;0;0;0;0;12,7;3,7;-1,7;Dropout
1;17;1;9853;1;1;140;1;38;19;4;10;122,3;1;0;0;1;0;0;19;0;0;6;9;4;13;0;0;6;9;4;12,25;0;12,7;3,7;-1,7;Dropout
1;1;4;9773;1;1;122;1;41;1;4;3;119,6;1;0;0;1;0;0;19;0;0;6;6;4;12;0;0;6;11;3;11,3333333333333;0;11,1;0,6;2,02;Dropout
1;7;1;9853;1;3;130;1;37;37;9;9;130;0;0;0;1;0;0;28;0;14;15;25;14;12,4285714285714;1;8;14;22;11;11,9090909090909;0;7,6;2,6;0,32;Dropout
1;1;2;9500;1;1;135;1;3;3;2;2;123;1;0;0;0;0;0;19;0;0;7;0;0;0;0;0;8;0;0;0;0;12,7;3,7;-1,7;Dropout
1;1;1;9853;1;1;125;1;38;38;9;9;125,4;0;0;1;0;0;0;19;0;0;7;11;4;12;0;0;7;9;6;11,8333333333333;0;16,2;0,3;-0,92;Dropout
1;1;3;9773;1;1;134;1;1;19;9;9;136,1;1;0;0;1;0;1;20;0;0;6;6;6;13;0;0;6;7;6;13,1428571428571;0;12,4;0,5;1,79;Dropout
1;1;4;9773;1;1;137;1;37;37;0;90;134,2;1;0;0;1;0;0;18;0;0;6;6;6;13,1666666666667;0;0;6;8;5;14,2;0;10,8;1,4;1,74;Dropout
2;39;1;9556;1;1;160;1;37;37;9;6;120;0;0;0;1;0;0;31;0;0;7;21;5;10,9;3;0;8;21;3;11,7;1;12,7;3,7;-1,7;Dropout
1;17;1;9085;1;1;137;1;38;19;0;90;122,3;0;0;0;1;0;1;19;0;0;5;5;5;12,6;0;0;5;9;3;13;0;7,6;2,6;0,32;Dropout
5;7;1;9130;1;3;160;1;19;38;9;6;160;0;0;0;0;0;0;27;0;1;5;8;3;14,6666666666667;2;0;5;7;2;13;2;10,8;1,4;1,74;Dropout
1;1;1;8014;0;1;126;1;34;34;0;0;142,4;0;0;0;1;0;0;32;0;0;6;0;0;0;0;0;6;0;0;0;0;7,6;2,6;0,32;Dropout
1;17;2;9254;1;1;129;1;12;37;9;9;122;1;0;0;1;0;0;18;0;0;6;15;2;10;0;0;6;12;0;0;0;10,8;1,4;1,74;Dropout
1;17;3;9670;1;1;110;1;19;1;4;4;107,5;1;0;0;1;0;1;18;0;0;6;11;4;12,25;0;0;6;10;4;11;0;12,7;3,7;-1,7;Dropout
1;17;2;9254;1;1;115;1;19;19;9;7;113,3;1;0;1;1;0;0;21;0;0;6;0;0;0;0;0;6;0;0;0;0;11,1;0,6;2,02;Dropout
1;39;1;9085;1;12;133,1;1;37;37;10;9;144;0;0;0;1;1;0;51;0;0;6;0;0;0;0;0;6;0;0;0;0;12,4;0,5;1,79;Dropout
1;39;1;8014;0;38;133,1;1;1;1;4;4;107,5;0;0;1;0;1;0;29;0;0;6;6;0;0;0;0;5;5;0;0;0;8,9;1,4;3,51;Dropout
1;44;1;9238;1;39;130;1;1;19;4;5;127,4;0;0;1;0;1;0;27;0;3;6;8;5;11,6;0;2;6;9;5;12;0;13,9;-0,3;0,79;Dropout
2;2;1;9147;1;2;120;1;37;37;9;9;120;0;0;0;0;1;0;57;0;12;15;17;12;11,75;0;9;14;16;9;12,2222222222222;0;9,4;-0,8;-3,12;Dropout
1;39;1;9670;1;1;100;1;1;1;4;4;120;0;0;0;1;1;0;26;0;0;5;7;3;11,3333333333333;0;0;5;7;3;13,6666666666667;0;9,4;-0,8;-3,12;Dropout
1;44;1;9085;1;39;160;1;12;38;4;8;160;1;0;0;1;1;0;23;0;1;6;10;5;12,5;0;1;6;8;2;13,5;0;12,4;0,5;1,79;Dropout
1;1;1;9130;1;1;110;1;3;19;2;9;105,5;1;0;1;0;0;0;19;0;0;6;0;0;0;0;0;6;0;0;0;0;11,1;0,6;2,02;Dropout
1;39;1;9991;0;1;150;1;37;37;9;7;150;0;0;0;1;0;0;27;0;0;5;0;0;0;0;0;5;0;0;0;0;15,5;2,8;-4,06;Dropout
1;17;2;9254;1;1;130;1;19;19;7;7;121,6;1;0;0;1;0;1;18;0;0;6;9;1;10;1;0;6;6;0;0;0;12,7;3,7;-1,7;Dropout
1;17;4;9773;1;1;119;1;38;19;9;9;118,3;0;0;0;1;0;0;19;0;0;6;8;4;11,25;0;0;6;0;0;0;0;15,5;2,8;-4,06;Dropout
1;17;1;8014;0;1;127;1;19;37;4;7;115,8;0;0;0;1;0;0;24;0;0;6;12;1;12;0;0;6;12;0;0;0;10,8;1,4;1,74;Dropout
1;39;1;9670;1;1;133,1;1;37;37;9;9;100,2;1;0;0;0;0;0;26;0;0;6;9;3;11,75;0;0;6;11;4;11,5;3;16,2;0,3;-0,92;Dropout
1;1;1;171;1;1;180;41;37;37;9;9;152,7;1;0;1;0;1;0;27;1;0;0;0;0;0;0;0;0;0;0;0;0;7,6;2,6;0,32;Dropout
2;39;1;9085;1;1;120;1;19;19;1;4;130;0;0;0;1;0;0;29;0;0;5;8;5;15,3333333333333;2;0;5;6;5;15,4;0;9,4;-0,8;-3,12;Dropout
1;42;1;171;1;1;132;1;1;1;1;4;132;1;0;0;1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;12,7;3,7;-1,7;Dropout
1;17;4;9254;1;1;124;1;1;1;4;4;122,3;1;0;0;1;0;0;19;0;0;6;7;6;11,6666666666667;0;0;6;6;6;12,3333333333333;0;13,9;-0,3;0,79;Dropout
1;1;5;9500;1;1;144;1;37;37;7;9;126,8;1;0;1;0;0;0;18;0;0;7;0;0;0;0;0;8;0;0;0;0;9,4;-0,8;-3,12;Dropout
2;1;1;9991;0;2;120;1;37;37;6;3;129,2;0;0;0;1;0;0;31;0;4;10;16;5;11,4;0;4;10;10;6;12,8333333333333;0;9,4;-0,8;-3,12;Dropout
1;1;1;9147;1;1;130;1;38;38;2;9;124,8;0;0;0;1;0;0;19;0;0;5;14;1;11;0;0;5;6;0;0;0;13,9;-0,3;0,79;Dropout
1;1;1;171;1;1;159;1;3;1;4;4;162,2;1;0;1;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;12,4;0,5;1,79;Dropout
1;1;1;9147;1;1;127;1;19;19;5;5;129,8;1;0;0;1;0;0;22;0;0;5;8;3;10,3333333333333;0;0;5;11;2;10;0;7,6;2,6;0,32;Dropout
1;17;2;9853;1;1;123;1;3;1;2;3;124,1;1;0;0;1;0;0;18;0;0;6;7;2;14,5;0;0;6;6;1;10;0;15,5;2,8;-4,06;Dropout
1;39;1;9991;0;1;150;1;19;38;9;8;140,9;0;1;0;1;0;0;24;0;0;5;7;3;10,6666666666667;0;0;5;7;3;10,5;0;10,8;1,4;1,74;Dropout
1;1;1;9254;1;1;129;1;1;1;4;2;126,2;0;0;1;0;0;1;21;0;0;6;7;6;13,4285714285714;0;0;6;8;6;11,3333333333333;0;8,9;1,4;3,51;Dropout
1;18;2;9853;1;1;123;1;1;3;9;2;123,7;1;0;1;0;0;0;20;0;0;6;11;5;13,2;0;0;6;8;4;10,75;0;10,8;1,4;1,74;Dropout
1;17;3;9254;1;1;127;1;12;38;5;7;116,9;1;0;1;1;0;0;18;0;0;6;7;5;12,2;0;0;6;10;4;12,25;0;12,4;0,5;1,79;Dropout
2;39;1;33;1;1;120;1;38;1;9;5;153,8;0;0;1;1;1;0;35;0;0;7;9;0;0;0;0;7;8;0;0;0;11,1;0,6;2,02;Dropout
1;1;1;9670;1;1;133;1;38;38;9;9;128,1;1;0;0;1;1;1;18;0;0;6;6;6;13;0;0;6;6;6;13;0;13,9;-0,3;0,79;Dropout
1;39;1;9130;1;19;133,1;1;19;3;9;2;140;1;0;1;1;1;0;24;0;0;6;13;5;13,1428571428571;0;0;6;15;3;12,6666666666667;0;16,2;0,3;-0,92;Dropout
1;17;2;9119;1;1;116;1;19;1;9;7;112,2;0;0;0;1;1;0;19;0;0;5;0;0;0;0;0;5;0;0;0;0;16,2;0,3;-0,92;Dropout
1;39;1;9130;1;10;133,1;1;12;36;90;90;128,2;0;0;0;0;1;1;30;0;0;5;13;0;0;3;0;5;5;0;0;5;9,4;-0,8;-3,12;Dropout
1;1;1;9500;1;1;135;1;19;19;4;5;126,8;1;0;0;1;1;0;19;0;0;7;9;0;0;0;0;7;8;0;0;0;15,5;2,8;-4,06;Dropout
1;17;1;9147;1;1;145;1;19;38;4;4;132,1;1;0;0;1;1;0;21;0;0;5;10;1;10;0;0;5;5;0;0;0;11,1;0,6;2,02;Dropout
1;1;1;171;1;1;118;1;37;37;3;5;110;0;0;0;1;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;13,9;-0,3;0,79;Dropout
1;39;1;9003;1;1;130;1;19;19;9;5;100;0;0;0;0;1;0;29;0;0;6;9;0;0;0;0;6;6;0;0;0;13,9;-0,3;0,79;Dropout
1;1;1;9670;1;1;115;1;19;37;9;9;114,3;0;0;0;1;1;0;18;0;0;6;7;4;12,6;0;0;6;6;4;13;0;12,4;0,5;1,79;Dropout
1;42;1;9070;1;1;120;1;3;2;3;1;116,9;0;0;0;1;1;0;20;0;6;7;13;7;12375;0;4;7;8;4;11,25;0;13,9;-0,3;0,79;Dropout
1;17;2;9773;1;1;120;1;1;1;2;5;127;1;0;0;0;1;0;18;0;0;6;6;0;0;0;0;6;0;0;0;0;8,9;1,4;3,51;Dropout
1;7;1;9254;1;3;110;1;19;19;3;3;110;0;0;0;1;1;0;35;0;0;6;7;0;0;0;0;6;6;0;0;0;16,2;0,3;-0,92;Dropout
2;39;1;9238;1;42;170;1;19;38;8;8;159,5;0;0;0;1;1;0;33;0;0;6;6;0;0;0;0;5;5;0;0;0;8,9;1,4;3,51;Dropout
1;17;1;9773;1;1;125;1;3;3;2;3;118;1;0;0;1;1;0;19;0;0;6;12;4;10,8;0;0;6;14;3;11;0;13,9;-0,3;0,79;Dropout
1;17;5;9773;1;1;139;1;38;1;4;4;123,6;1;0;0;1;1;0;18;0;0;6;6;6;13;0;0;6;12;0;0;0;7,6;2,6;0,32;Dropout
1;39;1;9991;0;1;133,1;1;37;37;7;9;111;0;0;0;0;1;0;28;0;0;5;0;0;0;0;0;5;0;0;0;0;8,9;1,4;3,51;Dropout
1;1;1;9773;1;1;109;1;2;3;3;3;111,8;1;0;1;1;1;0;25;0;0;6;8;6;11,5714285714286;0;0;6;9;6;11,5714285714286;0;15,5;2,8;-4,06;Dropout
1;1;1;9238;1;1;135;1;1;38;4;6;122,1;0;1;1;0;1;0;19;0;0;6;6;4;11,5;0;0;6;6;5;11;0;8,9;1,4;3,51;Dropout
1;44;1;9003;1;39;150;1;3;19;2;6;150;0;0;0;1;1;0;20;0;0;6;6;0;0;0;0;6;8;0;0;0;15,5;2,8;-4,06;Dropout
1;17;2;9254;1;1;140;1;3;3;2;2;124,3;0;0;0;0;1;0;18;0;0;6;9;5;11,2;0;0;6;14;2;10;0;9,4;-0,8;-3,12;Dropout
1;39;1;9991;0;1;140;1;1;37;9;8;154,5;0;0;0;1;0;0;26;0;0;1;2;0;0;0;0;5;8;0;0;0;16,2;0,3;-0,92;Dropout
1;17;3;9670;1;1;147;1;37;37;8;8;128,8;0;0;1;1;0;0;19;0;0;5;5;1;10;0;0;5;5;0;0;0;9,4;-0,8;-3,12;Dropout
1;39;1;9556;1;1;140;1;37;38;9;9;106;1;0;1;0;0;1;24;0;0;7;14;5;12,36;0;1;8;15;5;12;0;8,9;1,4;3,51;Dropout
1;17;1;9991;0;1;120;1;38;3;9;3;116,9;1;0;1;0;0;0;26;0;0;5;5;0;0;0;0;5;6;0;0;0;10,8;1,4;1,74;Dropout
1;39;1;9147;1;12;133,1;1;19;37;7;9;118,2;0;0;0;1;0;0;31;0;0;5;8;1;13;2;0;5;9;4;12,25;0;10,8;1,4;1,74;Dropout
1;17;3;9085;1;1;120;1;37;38;9;9;111,3;0;0;0;1;0;0;20;0;0;6;0;0;0;0;0;6;0;0;0;0;11,1;0,6;2,02;Dropout
1;39;1;8014;0;19;133,1;1;37;37;9;9;100;0;0;0;1;0;0;38;0;0;6;10;3;10,25;0;0;6;7;1;12;0;13,9;-0,3;0,79;Dropout
1;17;3;9853;1;1;140;1;38;38;5;7;126,7;1;0;0;1;0;0;19;0;0;6;9;5;12,4;0;0;6;10;3;10,6666666666667;0;10,8;1,4;1,74;Dropout
1;43;1;9773;1;1;129;1;1;1;4;8;129;0;0;0;0;0;0;21;0;0;6;7;6;12;0;0;6;6;6;12;0;10,8;1,4;1,74;Dropout
1;7;1;9556;1;2;130;1;37;37;9;9;130;1;0;0;1;0;1;36;0;0;7;9;1;9,8;0;0;7;7;0;0;0;12,7;3,7;-1,7;Dropout
1;43;1;9130;1;6;133,1;1;1;29;4;90;123,3;1;0;0;1;0;1;21;0;0;5;7;0;0;0;0;5;5;0;0;0;7,6;2,6;0,32;Dropout
1;44;1;9130;1;39;130;1;1;3;9;2;130;1;0;1;1;0;1;21;0;1;6;13;3;12,3333333333333;0;1;6;12;1;13;0;13,9;-0,3;0,79;Dropout
1;39;1;8014;0;1;100;1;12;5;9;4;116,5;0;0;1;0;0;0;37;0;0;6;6;0;0;0;0;5;5;0;0;0;8,9;1,4;3,51;Dropout
1;1;1;9853;1;1;121;1;19;19;7;7;113;1;0;0;1;0;0;21;0;0;6;9;5;12,4;0;0;6;11;1;11;0;12,7;3,7;-1,7;Dropout
2;39;1;9500;1;1;133,1;1;37;38;9;8;118,9;0;0;0;1;0;0;30;0;0;7;0;0;0;0;0;8;0;0;0;0;13,9;-0,3;0,79;Dropout
1;43;2;9773;1;1;120;1;34;34;0;0;103,6;1;0;0;1;0;0;27;0;4;8;11;7;13,2857142857143;0;4;7;13;5;11,6;0;9,4;-0,8;-3,12;Dropout
2;1;1;9254;1;1;136;1;37;37;9;9;122,7;0;0;0;1;0;1;45;0;0;6;10;4;11,5;0;0;6;16;2;10,5;0;7,6;2,6;0,32;Dropout
1;39;1;9003;1;19;133,1;1;37;37;9;9;130;0;0;0;1;0;0;44;0;0;6;10;1;12;0;0;6;6;0;0;0;11,1;0,6;2,02;Dropout
1;51;1;33;1;1;130;1;19;19;9;9;117,7;0;0;0;1;0;0;34;0;10;12;12;10;12;0;5;10;11;5;11;0;11,1;0,6;2,02;Dropout
1;43;3;9147;1;1;127;21;3;37;3;3;117,9;1;0;0;1;0;0;22;1;0;5;8;1;10;0;0;5;8;2;13;0;7,6;2,6;0,32;Dropout
2;7;1;8014;0;3;130;1;35;35;90;90;140;0;0;0;0;0;0;59;0;10;15;22;12;13,3333333333333;0;8;8;8;8;12875;0;10,8;1,4;1,74;Dropout
1;7;1;9556;1;43;160;1;38;19;9;9;160;0;0;0;1;1;0;36;0;0;7;16;1;12;0;0;7;13;0;0;1;11,1;0,6;2,02;Dropout
1;17;6;9670;1;1;117;1;38;19;0;1;114,6;0;0;0;0;1;0;19;0;0;6;9;4;11,25;0;0;6;11;3;10,1666666666667;0;10,8;1,4;1,74;Dropout
1;1;1;9238;1;1;125;1;1;1;5;5;128,5;0;0;0;1;1;0;20;0;0;6;13;1;14;0;0;6;7;0;0;0;16,2;0,3;-0,92;Dropout
1;39;1;9003;1;1;130;1;37;37;9;7;113;1;0;0;0;1;0;35;0;0;6;17;1;13;0;0;6;8;0;0;0;15,5;2,8;-4,06;Dropout
1;1;1;9238;1;1;170;1;37;37;0;0;150,8;1;0;0;1;0;0;27;0;0;6;13;2;11;0;0;6;14;1;11;0;7,6;2,6;0,32;Dropout
1;39;1;9500;1;1;130;1;19;19;3;7;129;0;0;1;0;0;0;26;0;0;7;11;4;12,86;0;0;7;10;5;11,5666666666667;0;12,4;0,5;1,79;Dropout
1;1;5;9500;1;1;141;1;38;19;7;7;132,5;1;0;0;0;0;0;19;0;0;7;0;0;0;0;0;8;0;0;0;0;12,7;3,7;-1,7;Dropout
1;1;1;171;1;1;138;1;19;19;5;1;130,7;1;0;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;13,9;-0,3;0,79;Dropout
2;39;1;9500;1;1;140;1;19;19;9;7;110,5;0;0;0;1;0;0;31;0;0;7;0;0;0;0;0;8;0;0;0;0;12,7;3,7;-1,7;Dropout
1;1;2;9085;1;1;156;1;40;40;3;7;150,9;1;0;0;1;0;0;18;0;0;6;8;6;16;0;0;6;10;6;14625;0;11,1;0,6;2,02;Dropout
1;43;1;9991;0;1;100;1;3;19;1;1;117,9;0;0;0;0;1;0;40;0;0;5;5;0;0;0;0;5;6;0;0;0;10,8;1,4;1,74;Dropout
1;7;1;9119;1;3;120;1;19;19;1;1;120;0;0;0;0;1;0;40;0;1;5;7;1;13;0;2;5;5;2;14;0;12,7;3,7;-1,7;Dropout
1;43;1;9991;0;1;120;1;37;37;9;9;115,8;0;0;1;0;1;0;28;0;4;9;14;4;10;0;1;6;6;1;10;0;12,7;3,7;-1,7;Dropout
1;1;6;9147;1;1;142;1;38;37;7;7;134,3;0;1;0;1;1;0;21;0;0;5;0;0;0;0;0;5;0;0;0;0;10,8;1,4;1,74;Dropout
1;17;4;9147;1;1;135;1;19;1;0;4;128,7;1;0;0;1;1;0;22;0;0;5;8;2;10,5;0;0;5;10;0;0;0;7,6;2,6;0,32;Dropout
1;17;3;9119;1;1;115;1;3;1;3;3;116,1;1;0;0;0;1;0;18;0;0;5;8;5;12,5;0;0;5;7;5;13,5714285714286;0;12,4;0,5;1,79;Dropout
1;39;1;171;1;1;110;1;12;3;5;2;100;1;0;0;1;1;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;39;1;9130;1;39;150;1;1;3;4;1;150;0;0;0;1;1;0;28;0;0;6;9;0;0;0;0;6;8;1;10;1;16,2;0,3;-0,92;Dropout
1;43;1;9254;1;1;110;1;12;19;9;9;125;0;0;0;0;1;0;31;0;3;8;19;5;12,1666666666667;0;3;7;12;5;12;0;7,6;2,6;0,32;Dropout
1;17;1;9119;1;1;126;1;1;1;9;9;116,2;0;0;1;0;1;0;21;0;0;5;9;2;11;0;0;5;8;2;11,5;2;7,6;2,6;0,32;Dropout
1;39;2;9670;1;19;133,1;1;34;34;0;0;100;1;0;0;0;1;0;27;0;0;5;8;1;11;0;0;5;6;3;10,6666666666667;1;7,6;2,6;0,32;Dropout
1;44;1;9003;1;39;140;1;19;19;4;4;140;1;0;0;0;1;0;21;0;0;6;17;2;12,5;0;0;6;10;0;0;0;16,2;0,3;-0,92;Dropout
1;43;1;9670;1;1;160;1;34;34;99;99;100,1;0;0;0;0;1;0;35;0;6;10;10;7;12,1428571428571;0;4;9;9;4;12,25;0;7,6;2,6;0,32;Dropout
1;39;1;9085;1;1;133,1;1;37;36;90;7;128,2;0;0;0;1;1;0;28;0;0;5;8;3;12;0;0;5;10;3;11,3333333333333;0;7,6;2,6;0,32;Dropout
1;1;3;9773;1;1;142;1;34;1;5;10;136,1;1;0;0;0;1;0;19;0;0;4;8;0;0;1;0;6;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;39;1;9085;1;1;110;1;40;1;5;6;142,5;0;0;1;0;1;0;37;0;5;7;7;5;12;0;3;7;7;3;11,6666666666667;0;8,9;1,4;3,51;Dropout
1;1;1;9254;1;1;124;1;37;38;9;8;114,6;1;0;0;1;1;0;19;0;0;6;13;2;12;0;0;6;12;1;13;0;7,6;2,6;0,32;Dropout
1;39;1;9500;1;1;120;1;37;37;9;8;108,5;0;0;0;1;1;0;36;0;0;7;18;0;0;0;0;7;7;0;0;0;13,9;-0,3;0,79;Dropout
1;39;1;9147;1;12;133,1;1;37;37;9;9;140;0;0;0;1;1;0;29;0;0;5;0;0;0;0;0;5;0;0;0;0;9,4;-0,8;-3,12;Dropout
1;51;1;9670;1;19;133,1;1;2;1;3;10;120;0;0;1;1;1;0;32;0;1;6;15;2;12;0;0;6;7;0;0;0;11,1;0,6;2,02;Dropout
2;44;1;9003;1;39;140;1;37;37;4;7;140;0;0;0;1;1;0;37;0;0;6;17;1;12;0;0;6;23;2;10,5;1;16,2;0,3;-0,92;Dropout
1;39;1;9119;1;1;138,7;1;1;12;4;3;111,3;0;0;0;1;1;0;27;0;1;6;7;3;12;0;2;6;7;2;11;0;13,9;-0,3;0,79;Dropout
2;39;2;9003;1;19;133,1;1;38;19;4;1;110;0;0;0;0;1;0;32;0;2;8;12;2;11,5;2;0;7;9;0;0;0;15,5;2,8;-4,06;Dropout
1;43;1;9003;1;1;120;1;3;3;1;2;115;0;0;0;1;1;0;22;0;0;6;12;0;0;0;0;6;10;0;0;0;16,2;0,3;-0,92;Dropout
4;39;1;9500;1;1;133,1;1;1;19;3;3;154,3;0;0;0;1;0;0;32;0;0;7;0;0;0;0;0;8;0;0;0;0;12,4;0,5;1,79;Dropout
1;17;4;9670;1;1;126;1;1;1;4;7;115,2;0;0;0;0;0;0;19;0;0;6;7;3;12,6666666666667;0;0;6;10;5;13125;0;10,8;1,4;1,74;Dropout
1;7;1;9147;1;2;150;1;3;37;2;5;150;1;0;1;0;0;0;38;0;0;5;6;0;0;0;0;5;5;0;0;0;15,5;2,8;-4,06;Dropout
1;17;3;9853;1;1;132;1;34;34;0;0;131,3;1;0;0;1;0;0;21;0;0;6;8;5;11,8;0;0;6;8;4;10,5;0;7,6;2,6;0,32;Dropout
1;1;1;9238;1;1;133;1;34;37;5;5;120,4;0;0;0;0;0;0;21;0;0;6;12;2;11,5;0;0;6;13;1;13;0;9,4;-0,8;-3,12;Dropout
1;17;1;9254;1;1;150;1;1;1;9;10;142,7;0;0;1;1;0;0;18;0;0;6;9;4;11;0;0;6;12;3;11,3333333333333;0;7,6;2,6;0,32;Dropout
1;7;1;9147;1;3;130;1;37;37;9;9;130;0;0;0;1;0;0;25;0;0;5;0;0;0;0;0;5;0;0;0;0;12,7;3,7;-1,7;Dropout
1;39;1;9500;1;1;130;1;19;19;9;8;105,8;0;0;0;1;0;0;26;0;0;7;12;3;13,7666666666667;0;0;7;11;3;12,0666666666667;0;13,9;-0,3;0,79;Dropout
1;26;1;9147;1;2;133,1;1;34;34;0;0;121,5;1;0;0;1;0;0;31;0;13;15;17;13;11,6153846153846;0;11;14;14;11;12,5454545454545;0;7,6;2,6;0,32;Dropout
4;7;1;9147;1;3;130;1;19;1;5;5;130;0;0;0;1;0;0;35;0;0;5;5;0;0;0;0;5;5;0;0;0;11,1;0,6;2,02;Dropout
1;1;6;9500;1;1;136;1;1;1;4;5;123,3;0;0;0;0;0;0;18;0;0;8;8;0;0;8;0;8;8;0;0;8;9,4;-0,8;-3,12;Dropout
1;1;4;9500;1;1;137;1;1;19;4;7;126,7;1;0;0;1;0;0;18;0;0;7;0;0;0;0;0;8;0;0;0;0;15,5;2,8;-4,06;Dropout
1;1;1;9254;1;1;133,1;1;38;19;3;3;98,6;0;0;0;1;0;0;21;0;0;6;16;2;11;0;0;6;12;0;0;0;12,7;3,7;-1,7;Dropout
1;44;1;9085;1;39;130;1;37;38;9;6;130;1;0;0;1;0;0;23;0;0;6;7;0;0;0;0;6;7;0;0;0;11,1;0,6;2,02;Dropout
1;17;1;9238;1;1;137;1;1;38;5;8;125,8;0;0;0;0;0;1;18;0;0;6;10;6;12,6666666666667;0;0;6;6;2;11,5;0;12,7;3,7;-1,7;Dropout
2;39;1;9991;0;3;130;1;3;1;1;10;160;0;0;0;1;0;0;30;0;0;5;5;5;14,6;0;0;5;5;5;15,4;0;12,7;3,7;-1,7;Dropout
1;1;1;9085;1;1;130;1;9;19;4;1;134,2;1;0;0;1;0;0;20;0;0;5;13;0;0;5;0;5;5;0;0;5;9,4;-0,8;-3,12;Dropout
2;43;2;9147;1;1;160;1;37;37;9;9;96;0;0;0;0;0;0;29;0;3;5;7;3;12,3333333333333;0;0;5;8;0;0;0;10,8;1,4;1,74;Dropout
1;43;1;8014;0;1;117;1;37;37;9;9;100;0;0;0;1;0;0;27;0;0;6;6;4;12,5;0;0;6;6;6;14,3333333333333;0;13,9;-0,3;0,79;Dropout
2;7;1;9147;1;3;140;1;37;37;9;9;140;0;0;0;1;0;0;23;0;0;5;0;0;0;0;0;5;0;0;0;0;7,6;2,6;0,32;Dropout
1;17;6;9500;1;1;142;1;19;37;4;9;131,9;1;0;0;1;0;0;19;0;0;7;7;7;13,6428571428571;0;0;8;8;8;14,3875;0;13,9;-0,3;0,79;Dropout
